decomp_temp,pyrol_temp,gasifier_temp,air_to_biomass_ratio,gasifier_length,gasifier_diameter,fuel_cell_temp,Acell,fuel_utilization_factor,depleted_fuel_frac,Power,CO2_emitted,H2_produced,current_density,cell_current
497.0,696.0,883.0,0.7,2.48,1.7,901.5999999999999,0.3816,0.54,0.17,1101.0416278251307,3017.47081,99.6255694,2433.8133867932393,928.7431884003001
447.0,613.0,810.0,0.78,2.31,1.23,964.1500000000001,0.28499,0.52,0.34,1228.8946597795907,1483.86765,73.460519,3861.260109491717,1100.4205186040444
420.0,641.0,757.0,0.63,1.85,1.02,978.96,0.26454,0.8,0.17,1713.3930578837708,1866.99255,81.0570016,6439.101658998291,1703.3999528714078
517.0,645.0,713.0,0.68,2.17,1.32,963.3499999999999,0.33766,0.78,0.32,2242.516439943508,1927.05694,82.0063527,6821.290801744853,2303.277052117167
510.0,674.0,757.0,0.6,1.4,0.54,900.2,0.35713,0.58,0.37,1464.9868541786852,2455.27563,89.9513889,3917.4789148616583,1399.049244864544
508.0,664.0,838.0,0.84,2.99,0.91,853.1600000000001,0.38378,0.69,0.24,1576.4459457179619,2316.13782,89.1274982,4756.90620558811,1825.6054635806051
598.0,657.0,760.0,0.89,1.41,0.69,923.95,0.39427,0.6,0.18,1484.540867635088,2131.29725,85.1742417,3265.0096559075423,1287.2953570346667
524.0,687.0,863.0,0.72,1.55,1.66,957.1099999999999,0.33039,0.54,0.4,1215.9507934832548,2799.25979,96.290797,3074.8094979009647,1015.8863100114999
462.0,647.0,714.0,0.76,1.27,1.39,940.31,0.27639,0.83,0.24,1955.8887303816873,1955.10066,82.3610799,8878.996196651651,2454.0657587925502
587.0,689.0,864.0,0.83,2.03,1.9,958.44,0.28646,0.74,0.24,1569.037525231648,2862.81681,97.3336677,5210.362102977146,1492.5603280188332
413.0,697.0,829.0,0.85,1.26,1.79,957.73,0.36316,0.71,0.37,1983.4753529396014,2993.46176,98.2242071,4952.52713645342,1798.559754874424
484.0,678.0,812.0,0.75,1.65,1.9,917.24,0.39553,0.77,0.2,2148.1210708058716,2600.02725,92.9326243,5600.210035247441,2215.05107524142
510.0,603.0,886.0,0.95,1.83,1.61,850.8399999999999,0.31735,0.64,0.27,1233.8642376594912,1403.24664,72.088858,4470.505249070157,1418.7148407924146
550.0,664.0,751.0,0.68,1.62,1.58,940.54,0.32602,0.74,0.22,1526.8800342977854,2292.18864,88.2798641,4210.958142514979,1372.8565736227333
534.0,618.0,807.0,0.91,2.01,1.05,867.8499999999999,0.31478,0.68,0.12,1278.6931918740825,1540.99808,74.8139812,4468.738746088721,1406.6695824938076
431.0,647.0,873.0,0.95,1.56,1.27,850.77,0.30708,0.83,0.37,1465.0509915959622,2017.42114,84.7412404,8121.809883831935,2494.0453791271107
550.0,631.0,771.0,0.98,1.54,0.8,993.21,0.32584,0.54,0.11,1606.4507312091505,1697.20131,77.6299438,3969.0634107132337,1293.2796217468
435.0,664.0,738.0,0.91,1.27,1.75,908.71,0.39255,0.58,0.39,1545.4911554204189,2282.25138,87.9440814,3682.3329503088535,1445.4997996437405
525.0,611.0,892.0,0.92,1.52,0.7,907.5899999999999,0.35118,0.55,0.35,1513.2391383953882,1456.52681,73.4566339,4225.71180134201,1483.9854703952872
502.0,681.0,773.0,0.77,1.01,0.55,995.5999999999999,0.33162,0.98,0.17,2553.9402890045676,2597.27172,91.877665,7307.52085712998,2423.320066641444
435.0,669.0,779.0,0.9,1.46,1.97,875.9100000000001,0.392,0.53,0.11,1188.048855199515,2406.84417,90.1410597,2717.6913983118147,1065.3350281382313
542.0,612.0,723.0,0.82,1.87,0.9,857.03,0.29775,0.95,0.31,1396.4736777431808,1419.62825,71.5189508,6857.161441408495,2041.7198191793796
410.0,603.0,874.0,0.73,1.51,1.32,931.3499999999999,0.27861,0.77,0.2,1579.2423299749382,1376.56387,71.3217203,5762.301813566528,1605.4349082777705
478.0,603.0,810.0,0.95,2.33,0.63,981.54,0.37018,0.74,0.1,1435.0004805459791,1330.71045,69.5502842,3033.711855439545,1123.019454646611
550.0,624.0,865.0,0.85,1.16,0.67,891.99,0.3148,0.56,0.31,1404.5973598081057,1619.34015,76.6392591,4646.346506221281,1462.6698801584594
413.0,694.0,715.0,1.0,2.57,1.12,956.53,0.30063,0.62,0.3,1652.5792557477619,2877.19851,95.7711948,5282.731614059795,1588.1476051347963
416.0,632.0,757.0,0.75,1.2,1.35,932.03,0.33083,0.61,0.16,1332.0204398747385,1723.53913,78.3608871,3528.048628072486,1167.1843276252205
524.0,639.0,861.0,0.83,1.29,1.56,883.55,0.32578,0.68,0.35,1254.2386930393905,1883.58981,82.2027813,3895.9320712589047,1269.216750174726
552.0,650.0,741.0,0.63,1.01,1.53,960.98,0.34527,0.9,0.35,1804.5791983144245,2018.42464,83.6450839,4711.186162442437,1626.6312463065003
543.0,699.0,764.0,0.74,2.33,0.81,914.45,0.32212,0.51,0.16,994.0232614561417,2991.37103,97.3720338,2656.932086103091,855.8509635755278
415.0,698.0,818.0,0.97,2.03,1.13,912.8,0.316,0.59,0.19,1276.387164414124,3003.30915,98.2440102,3755.1365872652077,1186.6231615758056
532.0,670.0,809.0,0.72,2.34,1.33,903.1700000000001,0.25778,0.7,0.35,1265.4343475208857,2432.30997,90.6101311,5917.699655587451,1525.4646172173332
591.0,612.0,790.0,0.65,1.77,1.58,985.28,0.31268,0.74,0.17,1581.8440662894275,1468.51454,73.0148104,4430.512820309061,1385.332748654237
478.0,673.0,746.0,0.67,2.61,1.23,922.73,0.32136,0.5,0.19,990.9758234418207,2465.17989,90.7604383,2535.8345599345143,814.9157941805555
405.0,682.0,764.0,0.76,2.62,1.55,988.56,0.30537,0.93,0.18,1960.8818205652306,2664.9036,93.7083572,6143.845909023262,1876.1462252384333
513.0,662.0,852.0,0.74,2.66,1.11,875.99,0.30852,0.53,0.23,895.7566233277364,2288.35435,88.8703269,2723.0236516775312,840.107257015552
507.0,678.0,721.0,0.78,1.62,1.07,933.56,0.3568,0.59,0.27,1276.5931456412345,2541.28573,91.2954093,3031.0742738095983,1081.4873008952648
587.0,636.0,791.0,0.97,1.65,1.93,940.98,0.29721,0.64,0.26,1232.2353795953793,1821.21478,80.4436143,3716.1343579999184,1104.4722925411556
406.0,696.0,752.0,0.7,1.81,1.23,851.24,0.28956,0.5,0.14,938.5036837661543,2934.50855,96.8393491,3458.857457576118,1001.5467654157408
549.0,653.0,738.0,0.64,1.22,0.52,892.1500000000001,0.29558,0.84,0.33,1415.5138634288726,2050.28317,83.735838,5719.075649461172,1690.4443804677335
517.0,647.0,779.0,0.82,1.99,0.55,863.1300000000001,0.39254,0.61,0.35,1690.949996790399,1955.95252,82.3446626,4823.787077959349,1893.5293795821628
514.0,648.0,845.0,0.9,2.12,1.61,962.47,0.35884,0.58,0.38,1556.2072726850392,2045.13735,84.8895921,3662.344001641193,1314.1955215489256
481.0,684.0,715.0,0.77,2.54,1.5,932.0699999999999,0.34301,0.98,0.32,2248.4499362696756,2679.62175,93.5134131,7382.139969072017,2532.1478307913926
440.0,626.0,765.0,0.91,1.45,1.16,908.3399999999999,0.30296,0.86,0.28,1844.161320397036,1632.53171,76.5025221,7916.08354824903,2398.256671777526
586.0,630.0,764.0,0.67,2.44,1.44,884.75,0.35192,0.52,0.35,1161.1277260667264,1715.26181,78.406133,3020.265217386906,1062.8917353028
425.0,626.0,720.0,0.83,2.59,0.61,958.46,0.25453,1.0,0.38,1746.5587463671116,1609.72991,75.6802007,7676.265596690197,1953.8398823255557
590.0,632.0,788.0,0.81,2.08,0.54,911.3699999999999,0.37389,0.98,0.33,1859.3141793684395,1712.0481,77.9118798,5142.769572936346,1922.8301156251705
579.0,670.0,801.0,0.92,1.5,1.32,850.1199999999999,0.36957,0.7,0.36,1478.4235798533145,2420.62927,90.3952714,4351.831951262127,1608.3065342279444
496.0,630.0,773.0,0.65,1.57,0.5,856.46,0.38281,0.63,0.3,1364.3820018597753,1673.05967,76.999125,3657.376823111465,1400.0804216553
493.0,684.0,811.0,0.85,2.62,0.55,988.54,0.39106,0.77,0.24,1977.4751877286035,2682.44519,93.5989235,4090.926379273438,1599.7976698786708
409.0,611.0,778.0,0.95,1.04,0.99,875.73,0.35649,0.96,0.32,1767.5622639992434,1417.83913,71.5886741,6044.401531156929,2154.7687018421334
512.0,611.0,752.0,0.67,1.87,0.55,980.4300000000001,0.36408,0.92,0.23,1896.215540981974,1404.47328,71.1122088,4357.196902145865,1586.3682481332667
485.0,609.0,869.0,0.93,1.61,1.28,856.95,0.29086,0.65,0.13,1085.7428437156561,1447.55047,73.0595652,3977.8297885085994,1156.9915722856113
442.0,614.0,754.0,0.69,1.58,1.23,861.5699999999999,0.3157,0.88,0.29,1502.2138915160021,1465.80385,72.8665735,5860.617007899859,1850.1967893939855
573.0,663.0,845.0,0.71,2.92,1.24,906.1700000000001,0.25234,0.83,0.22,1360.5647020142887,2312.19111,89.1613329,6420.065952374675,1620.0394424222256
472.0,643.0,739.0,0.66,1.61,1.64,883.1700000000001,0.39408,0.6,0.22,1613.3930850543,1908.64699,81.9313369,4069.6226731910047,1603.756903051111
502.0,617.0,849.0,0.94,1.08,1.26,934.9000000000001,0.26038,0.53,0.36,1137.6956967449148,1537.12939,74.9818043,4169.615264155388,1085.6844224807799
592.0,625.0,717.0,0.85,1.84,0.65,953.3499999999999,0.35566,0.72,0.22,1804.4536000345875,1593.26469,75.3082575,4572.759945796548,1626.3478023220002
501.0,637.0,827.0,0.7,1.57,1.37,867.3499999999999,0.32307,0.51,0.18,1215.471827988494,1837.67425,80.9868196,3999.025880056266,1291.965291069778
414.0,630.0,882.0,0.92,1.53,1.53,986.0699999999999,0.25479,0.68,0.16,1909.0112153771065,1754.98086,80.0562767,7599.931949856511,1936.3866615039406
432.0,685.0,894.0,0.91,2.54,1.25,980.3800000000001,0.29353,0.67,0.13,1352.3445293035184,2770.01537,96.4410259,3969.894046862325,1165.2829995754983
485.0,649.0,804.0,0.82,1.16,1.55,913.1600000000001,0.34271,0.6,0.36,1291.6395538309716,2031.45473,84.3443232,3478.408535370365,1192.0853891567779
520.0,698.0,733.0,0.93,2.13,0.93,929.47,0.30329,0.65,0.31,1573.0507294744812,2960.59395,96.7607441,5018.633109834738,1522.1012358817777
486.0,688.0,739.0,0.79,1.39,1.23,994.28,0.30228,0.88,0.4,2215.8977974098166,2754.96711,94.3056029,7445.02003351717,2250.48065573157
582.0,675.0,729.0,0.76,2.87,1.57,937.3800000000001,0.27771,0.78,0.2,1937.4200249234323,2508.32358,91.4114115,8337.304476323543,2315.352826119811
578.0,674.0,711.0,0.85,1.86,0.61,979.02,0.31196,0.83,0.12,1852.0663365330706,2451.50374,89.8388285,5524.504797512305,1723.4245166319388
576.0,634.0,843.0,0.93,2.61,0.75,884.5699999999999,0.3131,0.87,0.25,1426.7488816180269,1782.6898,80.044689,5103.786170457417,1597.9954499702171
571.0,644.0,853.0,0.71,1.21,0.59,894.6800000000001,0.26695,0.84,0.17,1607.53764553626,1926.49261,82.3529823,7749.920236680192,2068.8412071817775
567.0,685.0,827.0,0.86,2.2,0.51,892.47,0.30413,0.73,0.25,1298.6220083593878,2702.94747,93.8654834,4363.179227834478,1326.9736985613
551.0,606.0,749.0,0.8,1.28,0.78,896.2,0.3533,0.93,0.3,2187.271526015158,1343.46092,69.6207843,8171.118786390667,2886.8562672318226
488.0,669.0,705.0,0.73,2.32,0.87,998.3499999999999,0.26941,0.88,0.2,1875.6372830678106,2357.54279,88.613883,6546.166715876258,1763.6027749242226
503.0,622.0,823.0,0.96,2.8,0.51,880.5899999999999,0.28039,0.64,0.33,1381.8626327661013,1579.12293,75.455136,6185.72162269643,1734.4144857878518
451.0,667.0,750.0,0.95,2.33,1.65,947.29,0.25838,0.84,0.35,1736.4159660619366,2356.95313,89.3140544,7373.742107947037,1905.2274858513554
479.0,676.0,822.0,0.91,1.72,1.48,857.3900000000001,0.39618,0.58,0.22,1493.6906948529054,2554.11136,92.4398646,4169.240717723808,1651.7697875478184
544.0,618.0,720.0,0.64,2.08,0.63,890.02,0.35373,0.65,0.4,1380.4069747644178,1494.98141,73.2041559,3940.074610180422,1393.7225918591207
522.0,633.0,889.0,0.62,2.26,1.56,879.0999999999999,0.33107,0.97,0.38,1848.3576726135223,1819.78926,81.5021271,7133.2371317750985,2361.6008172167817
411.0,601.0,823.0,0.86,1.56,0.89,926.1700000000001,0.25963,0.59,0.21,1441.8574149773465,1320.57288,69.4406224,6013.24469961096,1561.2187213599939
478.0,650.0,872.0,0.98,1.52,0.78,932.3900000000001,0.35047,0.82,0.26,1491.189011123315,2051.40499,85.0837441,3844.9696548286165,1347.5465149277852
401.0,628.0,746.0,0.85,1.96,0.65,975.8,0.39181,0.71,0.31,1858.8047162731923,1643.15006,76.414181,3884.383769919953,1521.9404048923368
473.0,650.0,771.0,1.0,1.14,1.1,902.0,0.35893,0.91,0.14,1608.605512854079,2017.59733,83.5831804,4447.107288147747,1596.200218934871
530.0,608.0,818.0,0.72,1.84,0.64,879.0799999999999,0.39392,0.98,0.28,1685.0272395647846,1393.00069,71.1860108,4400.760107324133,1733.5474214771225
470.0,619.0,840.0,0.81,1.13,1.32,988.06,0.38491,0.7,0.12,1980.485154153273,1564.65373,75.5356299,4346.8392682334115,1673.1419027357222
536.0,694.0,811.0,0.69,1.26,1.45,967.8699999999999,0.3053,0.92,0.11,1587.308405229092,2917.86086,97.1511569,4702.514117839162,1435.6775601762963
477.0,603.0,784.0,0.61,1.04,1.89,853.5699999999999,0.26035,0.83,0.18,1141.8690542714232,1351.88399,70.150476,6240.527274502214,1624.7212759166516
471.0,679.0,870.0,0.79,2.75,0.61,974.24,0.35875,0.87,0.34,2051.118575955987,2608.4636,93.5333138,5141.1573861456745,1844.3902122797608
534.0,675.0,717.0,0.79,1.13,1.53,962.79,0.34067,0.72,0.13,1679.2150981409068,2483.83052,90.5742216,4356.831605155723,1484.2418229284
534.0,688.0,803.0,0.86,1.16,0.75,978.46,0.37626,0.88,0.23,2187.6724698129574,2758.38334,94.4008975,5215.21578823863,1962.2770924826668
450.0,607.0,764.0,0.9,2.48,0.8,994.3599999999999,0.2961,0.61,0.34,1571.8320491400373,1370.35623,70.4665738,4607.273807400027,1364.213774371148
497.0,674.0,727.0,0.68,2.0,1.51,992.53,0.35177,0.87,0.13,2088.219107077577,2478.28452,90.8173924,5168.292698991023,1818.0503227240724
547.0,613.0,793.0,0.72,2.3,1.89,935.4300000000001,0.39888,0.95,0.35,1972.8875955687136,1493.96756,73.3489747,4482.2528807371045,1787.8810290684164
547.0,643.0,735.0,0.66,1.21,1.3,878.23,0.27298,0.64,0.37,1095.3093671606887,1892.09705,81.3570778,4457.218137092774,1216.7314070635853
582.0,607.0,815.0,0.9,2.03,1.42,878.6199999999999,0.39753,0.76,0.33,1951.9746302299616,1411.57258,71.6731661,5100.333942036483,2027.535751977763
444.0,671.0,878.0,1.0,1.19,1.98,890.5999999999999,0.36559,0.67,0.15,1477.3912527189188,2485.57115,92.3193143,3895.959262562124,1424.323746800087
587.0,677.0,755.0,0.96,2.13,1.97,927.95,0.34491,0.93,0.12,2042.39358087838,2563.08749,92.3057201,6408.484479188307,2210.350381716839
476.0,653.0,849.0,0.98,1.99,1.13,888.8,0.30515,0.59,0.32,1125.0789500165258,2115.08646,86.0649684,3651.9247331479605,1114.3848323201
497.0,697.0,819.0,0.86,2.12,1.57,869.6400000000001,0.30545,0.59,0.25,1225.9837101079866,2995.04699,98.1397784,4538.889267033174,1386.4037266152832
581.0,682.0,730.0,0.92,2.93,1.95,914.8399999999999,0.29403,0.91,0.21,1727.5388755349109,2659.69743,93.5763526,7316.503911307387,2151.271645041711
487.0,681.0,814.0,0.97,2.69,0.99,993.98,0.3667,0.85,0.33,2350.302550276189,2646.73736,93.644117,5747.360132345847,2107.556960531222
568.0,699.0,771.0,0.99,2.5,1.48,974.9300000000001,0.30579,0.81,0.19,1773.3211945493078,3019.83814,98.2434671,5404.398724276955,1652.6110858966501
446.0,652.0,826.0,0.7,2.61,1.28,860.0,0.38148,0.64,0.31,1347.0299716726813,2099.60267,85.55656,3673.6361617758516,1401.4187229942518
566.0,682.0,789.0,0.99,2.46,1.23,866.25,0.36035,0.96,0.39,1584.7310097450043,2663.83594,93.7540131,5057.905072103355,1822.6160927324443
557.0,660.0,714.0,0.68,1.02,0.53,868.1500000000001,0.30206,0.95,0.29,1421.627990128505,2170.861,85.6781005,5868.090662990121,1772.5154656627958
497.0,690.0,866.0,0.7,1.37,0.89,855.3399999999999,0.26993,0.56,0.36,844.5296993146711,2836.16757,96.5125364,3294.668700514016,889.3299223297483
468.0,678.0,711.0,0.77,2.6,1.06,974.53,0.30488,0.75,0.19,2155.956040834688,2543.89504,91.3982447,6998.264025853067,2133.630736202083
544.0,618.0,778.0,0.73,1.74,0.57,944.75,0.25921,0.65,0.14,1324.211761034252,1503.56205,73.4844368,5127.06692974383,1328.9870188588982
458.0,683.0,865.0,0.94,2.86,0.97,872.0799999999999,0.34033,0.56,0.35,962.0642196611567,2704.91936,94.9672962,2566.575677118396,873.4827001937037
593.0,612.0,773.0,0.92,2.47,0.73,931.54,0.30887,0.94,0.22,1536.1291257006815,1433.78568,72.0162194,4977.340625508515,1537.3511990008149
470.0,692.0,751.0,0.65,1.38,0.5,945.5799999999999,0.38256,0.71,0.11,1943.6619197999412,2823.9211,94.809939,4728.669105229362,1808.9996528965446
522.0,653.0,891.0,0.81,1.36,1.87,952.72,0.25569,0.75,0.24,1694.0055715805556,2152.40122,87.4420813,7121.276362566869,1820.8391531447223
501.0,664.0,771.0,0.64,1.44,0.52,910.4000000000001,0.2911,0.72,0.17,1430.8330787483246,2261.15334,87.1521856,4926.831782522386,1434.2007318922665
419.0,609.0,780.0,0.74,1.56,0.87,972.54,0.34575,0.68,0.34,1556.653189203888,1397.98677,71.1945515,3742.2618894624356,1293.8870482816371
586.0,674.0,831.0,0.79,1.13,0.98,881.98,0.26401,0.72,0.25,1284.8256515181795,2495.22929,91.479168,5804.594650686463,1532.4710337277331
553.0,615.0,748.0,0.94,2.32,1.48,910.0699999999999,0.25495,0.59,0.13,1212.5711652799284,1490.18091,73.5063706,5160.190147735532,1315.590478165174
567.0,606.0,712.0,0.93,1.88,1.01,890.3900000000001,0.38194,0.78,0.1,1297.959312027157,1343.19728,69.6271788,3136.5700081499135,1197.981548912778
585.0,617.0,794.0,0.62,2.87,1.34,992.45,0.39203,0.53,0.29,1843.851153527545,1538.66064,74.577855,3781.6783331162783,1482.5313569315745
455.0,605.0,808.0,0.66,1.11,1.57,864.25,0.26938,0.75,0.22,1173.5146314592348,1378.83223,70.9177938,5496.401403149516,1480.6206099804167
449.0,685.0,767.0,0.68,2.97,0.79,954.1300000000001,0.26488,0.98,0.24,1940.941360166542,2703.18283,93.8810565,8932.20993360935,2365.963767214445
589.0,657.0,759.0,0.67,1.4,0.67,976.3699999999999,0.39547,0.55,0.14,1845.105332189306,2131.33678,85.1933344,3831.7868123782396,1515.3567306912223
550.0,628.0,743.0,0.89,2.08,0.75,915.22,0.27972,0.59,0.17,1480.2416457308432,1645.84071,76.5180183,6029.64612017522,1686.6126127354128
461.0,620.0,875.0,0.75,1.86,1.08,900.79,0.38766,0.53,0.13,1129.9301158483834,1591.60916,76.4956521,2407.0688891562622,933.1243255703166
562.0,657.0,787.0,0.92,2.73,1.03,921.22,0.29558,0.91,0.37,1943.0405325059232,2168.44505,86.4887209,8143.586555320248,2407.081314021559
423.0,677.0,823.0,0.71,2.27,1.63,963.53,0.38132,0.66,0.17,2015.1073663619902,2584.89062,92.826664,4584.138030871535,1748.0235139319336
401.0,670.0,723.0,0.71,1.37,0.67,951.1099999999999,0.32145,0.79,0.15,1676.3416205784572,2373.23609,88.7401018,4955.244064012697,1592.8632043768816
475.0,673.0,762.0,0.87,2.86,1.78,993.47,0.36569,0.7,0.2,2014.4505953912885,2487.95912,91.231798,4640.272192723092,1696.9011381569076
521.0,620.0,878.0,0.84,1.45,0.55,901.3499999999999,0.27395,0.58,0.24,1170.0703463772452,1564.04068,75.5325627,4263.133982676657,1167.8855545542704
522.0,607.0,778.0,0.86,2.9,0.6,887.94,0.34309,0.72,0.25,1343.0208074318705,1368.59888,70.4000406,3880.629013532698,1331.4050082529334
506.0,616.0,835.0,0.85,2.44,1.63,944.47,0.28174,0.61,0.2,1218.9978065509235,1550.21218,75.0083137,3888.103976367718,1095.434414301841
493.0,645.0,749.0,0.6,1.97,0.6,891.01,0.27932,0.53,0.25,1173.0310483818507,1916.88548,81.6074514,4397.855035218845,1228.4088684373278
480.0,648.0,793.0,0.86,2.95,0.78,902.81,0.31642,0.95,0.21,1782.6723950309708,1999.59954,83.6152981,6306.8801066725955,1995.6230033533425
424.0,692.0,705.0,0.91,2.85,0.9,864.55,0.37825,0.73,0.11,1572.1621915964288,2829.07009,95.0246373,4552.997973895191,1722.1714836258557
562.0,657.0,881.0,0.79,2.87,0.76,923.4200000000001,0.36895,0.9,0.23,1960.9221773605145,2190.39875,87.6684554,5260.0624806382975,1940.7000522315
556.0,696.0,738.0,0.83,2.35,0.52,897.99,0.39894,0.57,0.39,1376.8537305802463,2910.04355,95.9239992,3008.956216599725,1200.3929930502943
418.0,635.0,753.0,0.84,2.0,0.91,866.6500000000001,0.39404,0.84,0.15,1908.4131076065075,1762.72327,78.9818285,6161.509083072784,2427.881039094
569.0,630.0,782.0,0.64,2.39,1.57,874.81,0.29583,0.57,0.37,983.0154479308048,1724.65538,78.5307886,3278.188048159566,969.7863702870443
422.0,677.0,732.0,0.95,1.39,1.3,901.3,0.32339,0.53,0.21,1323.6295968775196,2526.51069,91.2077731,3906.192537374612,1263.2236046615758
426.0,640.0,779.0,0.92,1.95,1.31,956.6199999999999,0.34974,0.78,0.3,1745.3358990494648,1870.27428,81.3827374,4645.823376188692,1624.8302675882333
518.0,673.0,775.0,0.79,1.28,1.43,895.23,0.27163,0.63,0.34,1363.1940717108082,2469.16552,90.8940132,5703.187360244144,1549.1567826631167
488.0,664.0,753.0,0.97,1.33,0.53,938.8800000000001,0.35119,0.63,0.26,1789.9752679709113,2257.31923,86.9989927,4783.728024434588,1679.9974449011831
500.0,612.0,756.0,0.9,2.35,0.69,915.94,0.27155,0.55,0.23,1163.163451679233,1424.85456,71.6906914,4362.862464066948,1184.7353021173797
572.0,671.0,708.0,0.79,2.59,0.77,963.98,0.30814,0.56,0.19,1044.6112976158674,2396.33426,89.1550626,2658.909078093123,819.3162433236149
442.0,668.0,812.0,0.79,2.59,1.53,850.7,0.3553,0.96,0.13,1494.235514867252,2401.11237,90.1070649,5367.2650237223,1906.9892629285332
488.0,679.0,706.0,0.62,2.43,0.78,915.45,0.31237,0.62,0.29,1650.1196942514243,2556.79612,91.40774,5703.368829992802,1781.5613214248515
513.0,608.0,756.0,0.99,2.85,1.41,972.5699999999999,0.32543,0.9,0.19,2146.3100734599197,1405.87779,71.4994786,6510.233568527794,2118.625310206
487.0,602.0,789.0,0.99,2.98,1.45,944.96,0.3005,0.69,0.29,1450.1011567217859,1349.08992,69.9330981,4422.637981941949,1329.0027135735556
594.0,617.0,799.0,0.87,1.59,0.58,900.1500000000001,0.33521,0.57,0.37,1376.833331342259,1494.55653,73.3335324,4059.3523933624024,1360.735515779011
449.0,620.0,843.0,0.9,1.45,1.36,871.78,0.25206,0.6,0.3,988.5895574053965,1584.79501,75.9793446,4433.630621682667,1117.5409345013331
458.0,685.0,714.0,0.88,2.2,1.55,965.5899999999999,0.39083,0.54,0.16,1214.291963014769,2697.24511,93.6747307,2341.933956025382,915.2980480334002
473.0,635.0,728.0,0.63,1.07,1.68,970.05,0.27111,0.59,0.37,1276.995471155332,1764.92214,79.0851961,4352.446385177193,1179.991739485389
550.0,615.0,746.0,0.84,2.16,0.69,994.8299999999999,0.32752,0.72,0.26,1984.973900283948,1460.88725,72.4943587,5272.290548951311,1726.7806005925333
590.0,645.0,810.0,0.87,1.07,1.01,981.3199999999999,0.37453,0.74,0.34,1927.0989388171574,1944.34816,82.6165625,4247.522792853285,1590.8247116073408
545.0,680.0,757.0,0.92,2.41,1.11,986.28,0.35294,0.55,0.25,1622.6946592545976,2603.1341,92.5935412,3714.995966504695,1311.170676418167
473.0,678.0,890.0,0.63,2.74,1.96,894.8599999999999,0.35078,0.63,0.37,1578.2108465310139,2663.71946,95.3255849,4477.628860593203,1570.6626517188836
525.0,644.0,730.0,0.7,1.46,1.34,864.1600000000001,0.30821,0.65,0.18,1422.5069285670245,1910.64232,81.7199926,5908.582942436855,1821.084348688463
558.0,612.0,701.0,0.61,1.62,1.18,913.55,0.27036,0.91,0.29,1454.540590794156,1419.07246,71.5265283,6112.433250354616,1652.5574535658739
464.0,688.0,755.0,0.98,2.56,0.96,865.25,0.26055,0.51,0.1,975.2550357643687,2762.01645,94.5498842,3904.358492028401,1017.2806050979999
479.0,606.0,872.0,0.76,2.89,0.55,911.26,0.3794,0.77,0.2,1383.7101597815151,1391.66327,71.6674239,3175.008688227894,1204.598296313663
419.0,677.0,723.0,0.7,2.74,1.29,934.29,0.31804,0.94,0.3,2131.8826407995425,2536.66729,91.5898129,7951.418260323229,2528.8690635131998
452.0,661.0,714.0,0.91,1.39,0.71,903.3499999999999,0.34625,0.68,0.12,1676.3872870409468,2198.80306,86.1135528,4741.093988557273,1641.6037935379559
434.0,638.0,778.0,0.9,1.12,0.8,942.4000000000001,0.30036,0.57,0.1,1073.8041242934255,1806.1515,79.6882438,3097.719662049873,930.4310776932999
414.0,626.0,730.0,0.68,2.28,0.58,913.8699999999999,0.32259,0.74,0.15,1445.3091310842933,1610.17782,75.7019791,4222.484768328827,1362.1313614151964
405.0,681.0,710.0,0.6,1.88,0.95,927.3299999999999,0.30229,0.61,0.17,1134.9856329583263,2599.8552,92.040524,3291.2149957075803,994.9013810524444
596.0,615.0,891.0,0.94,1.56,1.7,890.19,0.26091,0.55,0.31,1036.2163844299407,1554.23635,75.8730899,4206.194295363168,1097.438153603204
506.0,632.0,824.0,0.84,1.76,1.51,944.72,0.32925,0.84,0.27,1795.5738079982357,1762.99565,79.498107,5316.468059650452,1750.4471086399114
441.0,678.0,730.0,0.61,2.58,1.29,892.6300000000001,0.27992,0.91,0.24,1400.2844660617318,2560.0048,91.9784853,5772.268702500674,1615.7734552039888
579.0,689.0,700.0,0.73,1.54,0.97,935.1700000000001,0.32653,0.56,0.19,1150.1775818745245,2762.12532,94.0850197,3000.293174551984,979.6857302864593
471.0,646.0,749.0,0.6,2.56,1.86,851.1800000000001,0.37209,0.85,0.26,1447.5135447163907,1979.93927,83.2778244,4309.519119594448,1603.5289692098982
428.0,656.0,739.0,0.67,2.96,0.62,853.8399999999999,0.29519,0.99,0.13,1428.9320555415977,2114.33066,84.9692603,7069.534349986788,2086.8558447726
413.0,652.0,719.0,0.89,1.36,1.75,980.52,0.2785,0.97,0.24,1809.9245591483545,2052.20919,84.1719185,6179.077118710553,1720.872977560889
509.0,629.0,754.0,0.99,1.36,1.0,910.73,0.39997,0.53,0.14,1272.409645513338,1665.71062,76.9922763,2704.5480593942875,1081.7380873159332
558.0,670.0,708.0,0.65,2.62,1.28,939.81,0.25385,0.63,0.14,1063.5210717042896,2389.18446,89.3523442,4020.822867589522,1020.6858849376002
593.0,646.0,763.0,0.73,1.36,1.14,851.3299999999999,0.36328,0.64,0.17,1171.5949908024934,1951.72604,82.5505514,3290.6292548157935,1195.4197956894814
425.0,697.0,769.0,0.94,2.44,1.74,988.69,0.33218,0.61,0.18,1381.0464860423533,2982.66198,97.7884183,3318.189081793038,1102.2360491900113
576.0,677.0,763.0,0.75,2.11,0.58,871.73,0.38478,0.56,0.22,1372.3189859498484,2521.30077,90.999114,3384.8871901517173,1302.4368930265778
